Fecha;PM10;PM2.5;Vel Viento 10M;Dir Viento 10M;NO;NO2;NOX;SO2;CO;OZONO;BC;Temperatura;Presion Baro;HR;Precipitacion;Rad Solar
10/01/2024 13:00;25;3;1,2;212;1,7;1,2;2,9;0;0,19;15,1;0;24;564;32,59;0;455
10/01/2024 14:00;13;3;1,3;143;3,7;5,1;8,9;0;0,24;14;0;23,5;563;34,44;0;260
10/01/2024 15:00;69;38;2,1;266;0,2;9,9;10,1;0;0,38;40,9;0;20,6;563;51,18;0;89
10/01/2024 16:00;65;38;2,7;264;0,3;8,8;9,1;0;0,32;36,5;0;19;563;59,73;0;59
10/01/2024 17:00;66;39;0,9;320;0,8;17,3;18,1;0;0,34;27,9;0;18;563;65,51;0;19
10/01/2024 18:00;48;34;0,8;229;3,2;28;31,2;0;0,48;17,2;0;17,1;563;68,45;0;1
10/01/2024 19:00;36;11;1;134;12,9;28,3;41,1;0;0,48;4;0;15,6;564;63,4;0;0
10/01/2024 20:00;32;12;0,9;138;13,5;24,9;38,3;0;0,39;4,3;0;14,1;564;68,66;0;0
10/01/2024 21:00;26;15;1,6;154;8,2;17,4;25,6;0;0,3;8;0;14,2;565;69,09;0;0
10/01/2024 22:00;28;12;1,2;122;18,9;22,8;41,7;0;0,4;5,9;0;13,2;565;70,14;0;0
10/01/2024 23:00;31;22;0,5;20;115,4;52;167,4;0;0,99;0,1;0;10,8;565;72,98;0;0
11/01/2024 0:00;35;17;0,8;348;66,9;39,2;106;0;0,58;0,5;0;10;565;79,35;0;0
11/01/2024 1:00;16;11;0,6;314;31;28,7;59,7;0;0,48;0,1;0;8,9;565;81,41;0;0
11/01/2024 2:00;30;12;0,5;265;49,8;29;78,8;0;0,51;0;0;8,1;564;82,87;0;0
11/01/2024 3:00;28;16;0,9;355;144,8;49;193,8;0;0,66;0;0;7,1;564;83,18;0;0
11/01/2024 4:00;25;12;0,6;304;76,9;34,9;111,8;0;0,45;0,1;0;7,2;564;84,71;0;0
11/01/2024 5:00;41;26;0,6;302;149,5;52;201,4;0;0,58;0,2;0;6,6;564;84,59;0;0
11/01/2024 6:00;45;27;0,4;322;133,8;47,6;181,4;0;0,58;0,2;0;6,4;565;84,68;0;0
11/01/2024 7:00;62;43;0,7;319;0;0;0;0;1,41;0,3;0;6,6;565;85,46;0;8
11/01/2024 8:00;62;30;1,6;348;106,6;46,8;153,4;0;0,92;2,3;0;12,8;565;84,18;0;198
11/01/2024 9:00;40;18;2,1;344;37,6;25,9;63,4;0;0,54;6,5;0;17,6;566;61,97;0;396
11/01/2024 10:00;18;2;1,7;110;5,9;4,3;10,2;0;0,22;11,9;0;20,5;565;47,57;0;569
11/01/2024 11:00;21;3;1,7;171;4,7;3,7;8,4;0;0,2;13,9;0;21,8;565;40,07;0;681
11/01/2024 12:00;15;5;1,4;199;1,4;0,7;2,1;0;0,18;16,4;0;23,5;565;34,7;0;776
11/01/2024 13:00;17;10;1,4;302;0,8;0;0,6;0;0,19;18,3;0;24,5;564;30,41;0;727
11/01/2024 14:00;35;9;1,9;252;0,9;3,3;4,2;0;0,27;25,6;0;24,1;564;34,95;0;513
11/01/2024 15:00;50;30;4,1;267;0,3;5,3;5,5;0;0,31;33,8;0;18,9;563;55,03;0;80
11/01/2024 16:00;55;30;2,4;252;0,5;8,1;8,7;0;0,29;30,6;0;18,3;563;62,01;0;88
11/01/2024 17:00;60;28;1,8;242;0,7;8,7;9,4;0;0,3;30,3;0;18,8;563;61,12;0;103
11/01/2024 18:00;52;29;1,8;261;0,3;10;10,3;0;0,29;28,8;0;17,3;563;63,03;0;37
11/01/2024 19:00;49;30;0,6;240;1,4;12,4;13,8;0;0,34;23,2;0;15,2;564;69,71;0;0
11/01/2024 20:00;55;36;0,6;291;10,2;48,1;58,3;0;0,67;7,5;0;15;564;75,26;0;0
11/01/2024 21:00;32;18;1;128;5,2;21,6;26,9;0;0,36;7,9;0;15,6;564;70,91;0;0
11/01/2024 22:00;24;19;1;99;6,6;19,7;26,3;0;0,35;6,1;0;15,5;565;69,1;0;0
11/01/2024 23:00;30;24;0,9;95;6,3;18,9;25,2;0;0,35;5,9;0;15;565;70,26;0;0
12/01/2024 0:00;36;26;0,6;243;4,2;16,5;20,7;0;0,29;6;0;14,8;565;70,4;0;0
12/01/2024 1:00;33;23;0,6;316;18,5;18,9;37,4;0;0,25;6,2;0;13,9;564;73,47;0;0
12/01/2024 2:00;26;24;0,4;348;55,5;35,8;91,3;0;0,38;0,1;0;13;564;76,5;0;0
12/01/2024 3:00;24;22;0,4;301;24,8;28,2;53;0;0,32;0,1;0;12,9;564;80,19;0;0
12/01/2024 4:00;39;30;0,4;336;96,6;42,8;139,3;0;0,43;0,2;0;12,1;564;80,02;0;0
12/01/2024 5:00;36;27;0,4;289;80;37,7;117,7;0;0,4;0,1;0;12,3;564;82,22;0;0
12/01/2024 6:00;44;26;1;357;87,8;41,4;129,2;0;0,5;0;0;12,6;564;81,27;0;0
12/01/2024 7:00;59;41;0,9;272;134,5;53,4;187,9;0;1,01;0,2;0;12,8;564;80,72;0;3
12/01/2024 8:00;50;26;0,9;320;53,2;33,6;86,8;0;0,5;0,9;0;14,1;565;78,76;0;56
12/01/2024 9:00;40;21;0,8;304;0;0;0;0;0;0;0;18,6;565;67,96;0;331
12/01/2024 10:00;44;26;1,1;279;0;0;0;0;0;0;0;19,9;565;54,35;0;380
12/01/2024 11:00;0;0;1;272;0;0;0;0;0;0;0;22,3;564;46,1;0;587
12/01/2024 12:00;0;0;2,3;175;0;0;0;0;0;0;0;23,5;564;41,33;0;808
12/01/2024 13:00;0;0;3,3;170;3,3;1,2;4,5;0;0,19;0;0;23,1;564;39,16;0;699
12/01/2024 14:00;37;9;2,7;172;2,9;0,8;3,8;0;0,16;19,5;0;24,1;563;35;0;717
12/01/2024 15:00;51;24;2,9;258;1,7;3,8;5,5;0;0,25;31,9;0;20,4;563;48,7;0;112
12/01/2024 16:00;54;28;2,6;253;0,8;2,8;3,6;0;0,24;34,3;0;21,6;562;54,02;0;325
12/01/2024 17:00;52;18;2,3;244;0,9;3,7;4,6;0;0,23;30,2;0;21;562;53,29;0;162
12/01/2024 18:00;46;18;2,3;251;0,7;4,5;5,1;0;0,22;24,4;0;18,3;563;61,87;0;49
12/01/2024 19:00;45;25;1,4;240;0,2;6,3;6,5;0;0,26;20,3;0;16,4;564;69,26;0;0
12/01/2024 20:00;48;23;0,8;271;0,4;8,4;8,8;0;0,33;17;0;15,8;564;73,13;0;0
12/01/2024 21:00;47;28;0,6;284;0,5;7,3;7,8;0;0,28;16,2;0;15,5;564;76,4;0,4;0
12/01/2024 22:00;39;22;0,6;236;2,6;8,9;11,5;0;0,3;11,8;0;14,9;565;78,73;0;0
12/01/2024 23:00;32;16;1,2;136;9;11,1;20,1;0;0,28;5,6;0;14;565;77,5;0;0
13/01/2024 0:00;29;14;1,3;117;3,5;8;11,5;0;0,2;9,6;0;14,2;565;74,41;0;0
13/01/2024 1:00;22;14;0,8;1;9,2;11,3;20,5;0;0,25;5;0;13,7;564;76,12;0;0
13/01/2024 2:00;38;21;0,6;359;20,5;18;38,5;0;0,37;0,2;0;13,2;564;79,69;0;0
13/01/2024 3:00;32;19;0,7;333;29,8;14,4;44,2;0;0,36;0,1;0;12,6;564;81,17;0;0
13/01/2024 4:00;39;19;0,5;297;41,3;15,4;56,6;0;0,37;0,1;0;12,5;564;82,12;0;0
13/01/2024 5:00;37;22;0,5;340;98,6;14,1;112,7;0;0,48;0,1;0;11,3;564;82,1;0;0
13/01/2024 6:00;39;23;0,7;332;113,1;11,8;124,8;0;0,58;0,1;0;10,5;564;83,45;0;0
13/01/2024 7:00;57;34;0,5;284;99,5;14,9;114,4;0;0,73;0,3;0;10,8;564;85,21;0;10
13/01/2024 8:00;53;32;0,7;355;63,6;15,8;79,4;0;0,65;2,3;0;15,9;565;81,68;0;172
13/01/2024 9:00;56;28;0,9;296;35,2;14,6;49,8;0;0,55;8,1;0;19,5;565;61,5;0;370
13/01/2024 10:00;43;22;1,3;320;3,3;2,5;5,8;0;0,22;19,7;0;21;565;52,36;0;539
13/01/2024 11:00;38;25;1,6;318;5,1;5,7;10,8;0;0,27;21,8;0;22;565;47,02;0;681
13/01/2024 12:00;28;16;1,4;325;1,4;1,4;2,8;0;0,2;26,7;0;22,3;564;42,96;0;466
13/01/2024 13:00;53;28;2,2;227;1,5;4,1;5,7;0;0,26;26,2;0;21,1;564;46,7;0;188
13/01/2024 14:00;54;33;2,4;234;1,7;4,3;6;0;0,26;26,7;0;19,6;564;57,35;0;403
13/01/2024 15:00;35;28;2,3;259;0,7;0,9;1,6;0;0,2;27,1;0;18,1;563;59,34;0;151
13/01/2024 16:00;32;20;1,6;221;0,9;2;3;0;0,21;23,1;0;18,3;563;64,97;0;179
13/01/2024 17:00;33;22;1,7;232;1,5;4,6;6,1;0;0,28;25;0;19,5;563;57,96;0;189
13/01/2024 18:00;38;22;1,1;241;0,4;3,3;3,7;0;0,19;22,3;0;17,6;563;61,34;0;27
13/01/2024 19:00;33;24;0,8;216;0,4;1,7;2,1;0;0,18;18,1;0;15,3;564;70,46;0;0
13/01/2024 20:00;44;23;0,7;204;2,3;18;20,3;0;0,42;7,7;0;14,9;564;74,99;0;0
13/01/2024 21:00;36;27;0,6;266;11,5;19,8;31,3;0;0,6;4,3;0;14,1;565;76,64;0;0
13/01/2024 22:00;47;29;0,6;70;26,4;24,1;50,6;0;0,79;1;0;13,3;565;80,05;0;0
13/01/2024 23:00;40;32;0,8;270;39,3;21,6;60,9;0;0,84;0,7;0;12,5;565;82,31;0;0
14/01/2024 0:00;47;25;0,5;302;55,9;19,2;75,1;0;0,87;0,1;0;12,5;565;83,57;0;0
14/01/2024 1:00;34;23;0,7;305;6,7;18,4;25,1;0;0,51;1,3;0;12,8;565;84,12;0;0
14/01/2024 2:00;41;25;0,6;283;20,6;18,1;38,7;0;0,61;0,1;0;12,2;565;83,36;0;0
14/01/2024 3:00;44;28;0,7;316;29,6;14,8;44,4;0;0,6;0,1;0;11,8;564;84,63;0;0
14/01/2024 4:00;35;26;0,5;322;25,9;10,7;36,5;0;0,54;0,3;0;11,1;564;84,46;0;0
14/01/2024 5:00;39;24;0,4;302;60,4;10,2;70,6;0;0,67;0;0;10,7;564;83,73;0;0
14/01/2024 6:00;29;23;0,6;346;86,7;6,4;93,1;0;0,79;0,1;0;8,9;564;82,89;0;0
14/01/2024 7:00;34;25;0,5;306;131,5;5,9;137,4;0;1,28;0,2;0;8,5;565;84,41;0;11
14/01/2024 8:00;37;23;0,7;338;58,8;9,3;68,1;0;0,77;2,2;0;15;565;85,07;0;179
14/01/2024 9:00;45;25;1,1;325;13,8;8,4;22,1;0;0,46;9,8;0;18,5;566;64,91;0;388
14/01/2024 10:00;32;19;1,5;332;3,8;2,4;6,2;0;0,3;18,4;0;21,5;566;51,77;0;611
14/01/2024 11:00;33;16;2,2;130;2,2;0,6;2,8;0;0,26;19,4;0;19,8;566;46;0;478
14/01/2024 12:00;22;13;1,2;219;0;0;0;0;0,23;22,6;0;21,6;565;41,34;0;552
14/01/2024 13:00;24;10;1,3;319;1;0;0,7;0;0,25;21,8;0;21,7;564;40,08;0;420
14/01/2024 14:00;21;15;1,5;113;2,3;0,8;3,1;0;0,27;18,7;0;23,3;564;38,81;0;559
14/01/2024 15:00;27;8;1,8;136;1,9;0,5;2,4;0;0,27;18,7;0;23,6;563;37,28;0;444
14/01/2024 16:00;24;11;1,8;160;1,8;1,6;3,4;0;0,28;18,3;0;22,9;563;38,13;0;217
14/01/2024 17:00;36;18;2,9;261;0,5;0,8;1,3;0;0,28;27;0;19;563;53,99;0;33
14/01/2024 18:00;33;16;2;249;0,3;1,2;1,5;0;0,25;23,4;0;17,8;563;61,21;0;28
14/01/2024 19:00;20;10;0,9;249;0,2;3,3;3,6;0;0,28;17,5;0;15,8;564;66,1;0;0
14/01/2024 20:00;24;15;0,6;293;1;7,5;8,5;0;0,38;12,7;0;14,9;564;65,73;0;0
14/01/2024 21:00;35;17;0,4;325;35,1;22,4;57,5;0;0,88;2,7;0;13,4;564;70,4;0;0
14/01/2024 22:00;27;20;0,9;355;25,4;19,4;44,8;0;0,74;2,8;0;12,6;565;73,17;0;0
14/01/2024 23:00;23;16;1,3;78;10,4;12,7;23;0;0,45;7,4;0;12,7;565;75,48;0;0
15/01/2024 0:00;27;12;1,2;113;10,2;10,1;20,3;0;0,37;8,7;0;13,3;565;70,81;0;0
15/01/2024 1:00;19;11;1,6;127;1,5;3;4,5;0;0,17;14,5;0;12,5;565;71,45;0;0
15/01/2024 2:00;17;12;0,9;267;7,3;9,2;16,5;0;0,25;7,9;0;11;564;75,05;0;0
15/01/2024 3:00;19;18;0,6;290;0,9;5,7;6,6;0;0,2;7,4;0;9,3;564;79,51;0;0
15/01/2024 4:00;24;20;0,6;315;0,4;5,2;5,6;0;0,18;7;0;8;564;81,93;0;0
15/01/2024 5:00;23;21;0,7;273;56,2;11,3;67,5;0;0,36;3,3;0;7,2;564;83,68;0;0
15/01/2024 6:00;37;25;0,7;306;119,6;17,4;137;0;0,66;0;0;6,3;564;83,6;0;0
15/01/2024 7:00;37;21;1;306;61,1;16,5;77,5;0;0,54;0,8;0;6,6;565;84,82;0;7
15/01/2024 8:00;52;27;0,9;1;107,2;19,5;126,7;0;1,16;2,8;0;14,8;565;81,9;0;198
15/01/2024 9:00;24;16;1,3;40;12,8;6;18,8;0;0,29;13,2;0;19,4;566;49,56;0;407
15/01/2024 10:00;23;4;2,4;352;5,1;2,7;7,9;0;0,21;17,3;0;19,2;565;41,84;0;504
15/01/2024 11:00;10;4;2,2;109;4,1;1;5,1;0;0,16;18,4;0;20,9;565;36,73;0;698
15/01/2024 12:00;27;1;2,1;160;2,6;0,1;2,8;0;0,16;19,5;0;22,3;565;32,63;0;737
15/01/2024 13:00;23;3;2,1;144;3,7;0,8;4,5;0;0,17;18,4;0;23,3;564;30,61;0;761
15/01/2024 14:00;23;3;2,1;139;3,7;0,7;4,4;0;0,18;17,8;0;24;563;29,21;0;756
15/01/2024 15:00;18;7;2,1;111;3,6;0,9;4,5;0;0,18;17,6;0;24,5;563;28,53;0;574
15/01/2024 16:00;19;7;1,9;119;4,2;2,4;6,6;0;0,2;17,1;0;21,5;562;31,43;0;118
15/01/2024 17:00;21;4;1,8;70;5,6;3,4;9;0;0,2;16;0;21,6;563;32,2;0;181
15/01/2024 18:00;15;3;1,8;84;9,1;10;19,1;0;0,35;11,2;0;18,7;563;35,74;0;11
15/01/2024 19:00;29;12;0,9;167;7,5;15;22,6;0;0,37;7,8;0;15,8;563;48,86;0;0
15/01/2024 20:00;23;15;0,6;275;32,5;21,4;53,9;0;0,55;1,7;0;13,3;564;54,94;0;0
15/01/2024 21:00;27;11;1,3;143;3,9;10,4;14,3;0;0,26;12,2;0;13,7;564;65,71;0;0
15/01/2024 22:00;26;12;0,7;283;2,8;15,3;18;0;0,28;6,1;0;12,1;565;64,54;0;0
15/01/2024 23:00;28;10;0,5;314;6,6;18;24,6;0;0,32;2,2;0;9,9;565;70,29;0;0
16/01/2024 0:00;41;19;0,4;330;97,2;19,5;116,7;0;0,71;0,1;0;8,4;565;75,17;0;0
16/01/2024 1:00;26;17;0,3;327;114,4;17,3;131,8;0;0,67;0,1;0;7,3;564;78,49;0;0
16/01/2024 2:00;41;16;0,4;283;161,8;15,3;177;0;0,69;0,1;0;6,8;564;81,53;0;0
16/01/2024 3:00;23;13;0,8;327;87,3;14;101,3;0;0,37;0,1;0;6,4;563;82,5;0;0
16/01/2024 4:00;28;16;0,7;300;112,1;15;127;0;0,37;0,1;0;6,3;563;83,56;0;0
16/01/2024 5:00;47;22;0,7;322;147,6;16,1;163,7;0;0,53;0,2;0;5,7;563;83,41;0;0
16/01/2024 6:00;67;50;0,6;355;310,6;22,4;332,9;0;1,21;0;0;5,4;564;84,09;0;0
16/01/2024 7:00;67;44;0,4;346;304,6;21;325,6;0;1,8;0,4;0;4,9;564;83,7;0;6
16/01/2024 8:00;78;47;0,8;350;223,5;26,3;249,8;0;1,79;1,3;0;11,9;564;84,86;0;144
16/01/2024 9:00;49;24;1,5;325;37,8;15,8;53,6;0;0,54;9,4;0;16,9;565;59,16;0;395
16/01/2024 10:00;23;8;2;94;6,5;3,5;10,1;0;0,24;20,2;0;20,2;565;33,67;0;574
16/01/2024 11:00;16;5;1,6;193;0;0;0;0;0,16;23;0;21,4;564;28,08;0;694
16/01/2024 12:00;20;3;1,6;134;0;0;0;0;0,16;21,2;0;22,3;564;26,81;0;744
16/01/2024 13:00;16;3;2,7;35;4,4;0,8;5,1;0;0,19;18,9;0;22,4;563;27,98;0;768
16/01/2024 14:00;17;6;3,3;42;3,7;0,8;4,5;0;0,2;18,7;0;22;563;29,33;0;617
16/01/2024 15:00;19;6;3,7;53;7,5;3,1;10,7;0;0,24;17,2;0;21,7;563;30,71;0;478
16/01/2024 16:00;26;6;3,4;54;7,9;4,1;12;0;0,25;16,9;0;22,5;562;30,54;0;422
16/01/2024 17:00;24;12;3,7;63;12;7,1;19;0;0,3;15,1;0;19,4;563;32,22;0;140
16/01/2024 18:00;25;8;2,6;71;12,7;11,7;24,4;0;0,37;12,9;0;17,5;563;30,75;0;25
16/01/2024 19:00;19;9;1,7;108;5,7;9,7;15,4;0;0,3;13,8;0;15;564;44,76;0;0
16/01/2024 20:00;24;7;1;202;1,4;6,4;7,9;0;0,23;13,6;0;13,6;564;59,78;0;0
16/01/2024 21:00;40;17;0,7;145;55,8;25,8;81,6;0;0,63;1,7;0;11,9;565;55,38;0;0
16/01/2024 22:00;35;15;0,6;233;38,5;21,7;60,2;0;0,51;4,5;0;10,6;565;64,6;0;0
16/01/2024 23:00;40;19;0,8;38;137,1;23,8;160,9;0;1,03;0,8;0;8,8;565;65,17;0;0
17/01/2024 0:00;34;15;0,5;286;141,6;22;163,6;0;0,87;0,3;0;7,3;565;69,12;0;0
17/01/2024 1:00;45;20;0,7;318;158,2;20,9;179,1;0;0,65;0,1;0;6,5;565;72,24;0;0
17/01/2024 2:00;23;13;0,5;315;98,5;21,5;120;0;0,45;0,1;0;6,2;564;72,36;0;0
17/01/2024 3:00;33;15;0,5;276;127,1;20,3;147,4;0;0,49;0,2;0;6,4;564;75,92;0;0
17/01/2024 4:00;31;22;0,5;317;126,7;22,5;149,2;0;0,39;0,2;0;7,6;564;76,28;0;0
17/01/2024 5:00;32;19;0,5;306;63,8;20,9;84,6;0;0,3;0,2;0;7,8;564;74,99;0;0
17/01/2024 6:00;57;36;0,5;346;166,1;24,2;190,2;0;0,69;0,1;0;6,6;565;77,29;0;0
17/01/2024 7:00;56;32;0,9;341;108,8;25,1;133,9;0;0,81;0,9;0;7,4;565;78,63;0;7
17/01/2024 8:00;79;42;1,1;342;93,3;25,2;118,4;0;0,9;4,7;0;14,3;566;68,5;0;192
17/01/2024 9:00;50;19;1,4;342;27,8;14,8;42,5;0;0,4;12;0;18,6;566;49,57;0;385
17/01/2024 10:00;25;5;1,8;133;4,6;1,8;6,4;0;0,17;18,5;0;21;565;38,93;0;568
17/01/2024 11:00;24;6;2,2;105;3,3;0,7;4,1;0;0,16;18,5;0;22,3;565;35,45;0;718
17/01/2024 12:00;20;4;3,5;19;4,2;1,1;5,3;0;0,18;16,4;0;21,9;564;37,75;0;799
17/01/2024 13:00;16;6;4,3;32;4,2;0,7;4,9;0;0,19;16;0;22,2;564;36,52;0;691
17/01/2024 14:00;30;10;4,5;59;8,7;3,5;12,2;0;0,24;13,2;0;21;563;38,78;0;319
17/01/2024 15:00;19;6;3,6;61;7,3;2,4;9,7;0;0,2;11,9;0;21,4;563;38,75;0;333
17/01/2024 16:00;20;3;3,1;36;7,8;4,6;12,5;0;0,22;12,1;0;20;563;37,08;0;96
17/01/2024 17:00;17;6;4;36;9,7;5;14,7;0;0,26;13,2;0;19,9;563;36,23;0;131
17/01/2024 18:00;16;6;3,1;60;15;10,6;25,6;0;0,34;10,5;0;17,8;564;40,28;0;12
17/01/2024 19:00;23;10;2,6;63;14,8;14,7;29,5;0;0,39;8,1;0;15,4;564;48,46;0;0
17/01/2024 20:00;26;8;1,5;100;10,7;14,6;25,3;0;0,35;7,5;0;14,4;565;54,78;0;0
17/01/2024 21:00;42;17;0,6;39;54,2;24,6;78,8;0;0,61;1,4;0;12,8;565;60,16;0;0
17/01/2024 22:00;25;13;0,8;351;12,7;20,1;32,9;0;0,36;3,6;0;12,3;566;68,42;0;0
17/01/2024 23:00;25;11;0,5;345;8,2;18,6;26,8;0;0,32;1,8;0;10,9;566;73,06;0;0
18/01/2024 0:00;37;12;0,8;33;65,8;19,1;85;0;0,49;0,2;0;9,9;566;78,78;0;0
18/01/2024 1:00;37;21;0,6;341;87,8;17,8;105,5;0;0,52;0,1;0;9,1;565;80,88;0;0
18/01/2024 2:00;20;9;0,5;265;9,6;15,1;24,7;0;0,3;0,1;0;8,7;564;82,98;0;0
18/01/2024 3:00;18;11;0,5;277;25,8;14,5;40,3;0;0,28;0,6;0;8,6;564;83,66;0;0
18/01/2024 4:00;27;10;0,6;331;71,7;15,1;86,8;0;0,31;0,5;0;8,3;564;84,1;0;0
18/01/2024 5:00;42;18;0,4;359;160,6;16,3;176,9;0;0,49;0;0;7,3;564;83,09;0;0
18/01/2024 6:00;61;33;0,5;281;0;0;0;0;1,12;0,1;0;7;564;84,06;0;0
18/01/2024 7:00;61;37;0,5;300;273,6;22;295,6;0;1,51;0,3;0;7,2;565;84,76;0;5
18/01/2024 8:00;31;20;1,2;295;46,7;11,7;58,4;0;0,53;5,2;0;13,3;566;84,4;0;121
18/01/2024 9:00;24;9;1,6;62;9,1;4,4;13,5;0;0,26;10,6;0;18,7;566;59,46;0;347
18/01/2024 10:00;33;10;1,8;152;7;3,2;10,2;0;0,22;11,9;0;19,8;566;50,17;0;468
18/01/2024 11:00;25;6;1,6;84;0;0;0;0;0;0;0;21,4;565;43,59;0;593
18/01/2024 12:00;17;5;1,7;65;0;0;0;0;0;0;0;22,3;565;38,98;0;653
18/01/2024 13:00;18;8;2,4;89;0;0;0;0;0;0;0;23,1;564;33,98;0;700
18/01/2024 14:00;27;8;4,3;39;6,5;3,1;9,7;0;0;0;0;21,9;564;28,79;0;419
18/01/2024 15:00;28;8;4,5;68;9,5;3,6;13,1;0;0,22;16,6;0;22,7;563;26,47;0;572
18/01/2024 16:00;22;6;4,7;66;8,1;3,4;11,4;0;0,22;17,8;0;22;563;26,4;0;414
18/01/2024 17:00;16;6;4,1;65;8,5;4,4;12,9;0;0,27;16,2;0;20,5;563;30,43;0;235
18/01/2024 18:00;14;7;4;66;8,7;6,3;15;0;0,31;13,9;0;17,4;564;40,55;0;29
18/01/2024 19:00;15;5;3;70;8,1;8,8;16,9;0;0,32;12,3;0;15,3;564;50,49;0;0
18/01/2024 20:00;21;17;0,9;294;4,1;13,9;17,9;0;0,31;8,2;0;13,9;564;55,5;0;0
18/01/2024 21:00;31;13;0,8;328;45,4;19,5;64,9;0;0,53;5;0;12,7;565;60,85;0;0
18/01/2024 22:00;39;23;0,7;37;63,2;25,1;88,3;0;0,7;0,8;0;11,3;565;65,58;0;0
18/01/2024 23:00;50;27;0,7;8;146,2;24,3;170,5;0;1,08;0,2;0;9,3;565;71,42;0;0
19/01/2024 0:00;34;16;0,5;351;81;20,6;101,5;0;0,91;0,1;0;8,1;565;76,36;0;0
19/01/2024 1:00;53;25;0,6;311;150,9;19;169,8;0;0,8;0,1;0;7,3;564;79,37;0;0
19/01/2024 2:00;24;13;0,5;283;49;16,6;65,6;0;0,43;0,1;0;6,8;564;81,37;0;0
19/01/2024 3:00;42;15;0,5;346;134,2;14,6;148,8;0;0,54;0;0;5,7;564;81,09;0;0
19/01/2024 4:00;34;18;0,7;270;141,2;15,7;156,9;0;0,53;0,1;0;5,4;564;83,37;0;0
19/01/2024 5:00;41;21;0,8;272;150,6;18,2;168,8;0;0,51;0,2;0;5;564;83,79;0;0
19/01/2024 6:00;69;45;0,5;18;0;0;0;0;1,17;0,2;0;4,5;564;84,3;0;0
19/01/2024 7:00;74;46;0,6;336;290,5;24,4;315;0;1,95;0,3;0;4,7;565;84,69;0;6
19/01/2024 8:00;90;39;1,2;344;169,3;26,3;195,5;0;1,5;2;0;12,1;565;85,06;0;180
19/01/2024 9:00;40;16;1,2;314;28,9;11,6;40,5;0;0,46;7,9;0;17;566;62,02;0;393
19/01/2024 10:00;35;11;1,5;333;9,9;6,2;16,1;0;0,3;14,2;0;19,9;565;46,55;0;575
19/01/2024 11:00;25;8;1,9;98;3,4;0,2;3,6;0;0,2;16,4;0;21,3;565;40,03;0;731
19/01/2024 12:00;19;6;2,3;40;3,5;0,3;3,8;0;0,21;16,3;0;21,9;565;34,24;0;705
19/01/2024 13:00;20;6;1,8;140;3,4;0,2;3,6;0;0,22;16,2;0;23;564;33,22;0;661
19/01/2024 14:00;28;7;2,4;110;4,6;1;5,6;0;0,23;15,1;0;23,8;563;32,05;0;657
19/01/2024 15:00;25;5;2,6;94;7,1;3,7;10,8;0;0,28;13,8;0;22,5;563;34,36;0;349
19/01/2024 16:00;40;14;2,1;150;8,8;5,2;14;0;0,29;12,9;0;23,1;563;35,94;0;353
19/01/2024 17:00;23;8;3,5;62;9,3;6,1;15,4;0;0,3;13,8;0;20,6;563;30,77;0;165
19/01/2024 18:00;33;6;2,8;76;11,7;11,2;22,9;0;0,37;12,5;0;17,8;563;32,99;0;22
19/01/2024 19:00;23;9;1,7;114;7,5;12,3;19,8;0;0,36;10,6;0;15,7;564;43,26;0;0
19/01/2024 20:00;17;9;1,1;184;3;8,2;11,2;0;0,27;12,2;0;14,5;564;48,5;0;0
19/01/2024 21:00;35;8;1;285;1,7;6,9;8,7;0;0,26;13;0;13,6;565;60,64;0;0
19/01/2024 22:00;31;7;0,9;224;8,1;7,7;15,7;0;0,3;12;0;13,2;565;63,83;0;0
19/01/2024 23:00;37;15;0,9;111;39,6;20,9;60,6;0;0,54;3,9;0;11,6;565;66,55;0;0
20/01/2024 0:00;16;15;1,4;148;4,2;3,2;7,4;0;0,23;14,8;0;12,8;565;65,55;0;0
20/01/2024 1:00;40;20;0,6;324;67,5;23;90,5;0;0,62;0,3;0;11,3;565;66,08;0;0
20/01/2024 2:00;32;13;0,7;339;53,8;22,5;76,3;0;0,53;0,8;0;10,8;564;67,44;0;0
20/01/2024 3:00;34;13;0,9;179;62;14;75,9;0;0,49;5;0;10,2;564;72,03;0;0
20/01/2024 4:00;35;17;0,7;341;126,6;20,1;146,7;0;0,6;0,2;0;8,4;564;75,83;0;0
20/01/2024 5:00;40;16;0,4;293;107,6;19,1;126,7;0;0,55;0,1;0;8,7;564;79,48;0;0
20/01/2024 6:00;36;17;0,4;286;36;18,1;54,2;0;0,42;0,2;0;9,9;564;79,96;0;0
20/01/2024 7:00;48;27;0,5;322;100,5;20,3;120,8;0;0,96;0,4;0;10,8;564;77,61;0;3
20/01/2024 8:00;48;20;0,6;301;57,2;15,5;72,7;0;0,76;4,6;0;13;565;73,56;0;60
20/01/2024 9:00;39;9;1,5;89;4,8;5,4;10,2;0;0,37;12;0;14,5;565;67,11;0;100
20/01/2024 10:00;48;17;1,5;97;2,7;0,9;3,6;0;0,52;13,6;0;18,6;565;58,07;0;426
20/01/2024 11:00;28;11;1,7;134;3,7;1,7;5,4;0;0,27;12,7;0;18,2;565;52,32;0;306
20/01/2024 12:00;36;7;1,5;152;4,5;2,4;6,9;0;0,29;11,4;0;19,2;565;52,17;0;379
20/01/2024 13:00;21;7;2,1;87;2,7;0;2,5;0;0,24;12,5;0;20,1;564;46,9;0;438
